project_name,session_type,stimulus_category,_id,name,subject_id,genotype,date_of_birth,age,sex,species,modality,session_id,session_number,session_date,session_start_time,session_end_time,rig_id,mouse_platform,targeted_structure,n_planes,imaging_depths_um,depth_min_um,depth_max_um,n_coupled_pairs,frame_rate_hz,n_frames,n_rois_total,n_soma_total,n_rois_min,n_rois_max,image_set,n_stimulus_presentations,n_trials,epoch_labels,stimulus_labels,data_level,pipeline_version,n_data_processes,has_original_metadata,raw_matches_processed,processing_date
U01BFCT,STAGE_0,natural_movies,ed9df91d-d621-4812-a6f8-7b687adf5d85,multiplane-ophys_790322_2025-07-12_10-41-51_processed_2026-08-19_00-48-21,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,162,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-07-12_10-41-51,19,2025-07-12,10:41:51.486050,11:58:29.369060,MESO.2,disc,VISp,8,36|84|120|158|208|250|276|330,36,330,4,10.63,49394,584,542,51,93,,137370.0,,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_test_0_0|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54|ds_warped_15_Session_test_0_0,derived,v1,50,False,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,ac2e0fab-feb7-4d7c-8f16-639ec81c3cb5,multiplane-ophys_790322_2025-08-02_12-29-52_processed_2026-08-19_00-48-32,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,183,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-08-02_12-29-52,20,2025-08-02,12:29:52.014080,13:32:28.181470,MESO.2,disc,VISp,8,36|88|128|166|220|263|290|345,36,345,4,10.63,40351,510,469,41,84,,1090.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,False,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,02fb5ec2-03be-43bb-adf0-948c35b8e30b,multiplane-ophys_790322_2025-08-05_08-54-42_processed_2026-08-19_00-49-05,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,186,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-08-05_08-54-42,21,2025-08-05,08:54:42.563160,09:57:18.730430,MESO.2,disc,VISp,8,28|76|124|167|219|260|288|348,28,348,4,10.63,40352,592,552,53,95,,1093.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,False,True,2026-08-19
U01BFCT,STAGE_1,drifting_gratings,0aa3a565-09eb-4050-bf8d-c28f5761844d,multiplane-ophys_790322_2025-08-06_09-43-14_processed_2026-08-19_00-49-02,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,187,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-08-06_09-43-14,22,2025-08-06,09:43:14.861103,10:45:51.061673,MESO.2,disc,VISp,8,26|80|130|170|210|256|288|344,26,344,4,10.63,40352,615,565,45,97,,1090.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,False,True,2026-08-19
ISIx,TRAINING_0_gratings_autorewards_15min,static_gratings,d48e048f-c861-4f2b-a524-a9dab15c3cde,multiplane-ophys_790322_2025-08-13_10-27-05_processed_2026-08-19_00-48-02,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,194,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-08-13_10-27-05,23,2025-08-13,10:27:05.310265,10:42:47.323435,MESO.1,disc,VISp,8,40|80|120|160|200|240|280|320,40,320,4,9.48,10028,643,596,59,100,,119.0,118.0,spontaneous,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
ISIx,STAGE_1,drifting_gratings,8fed70c2-18c9-432b-9cb4-9770a5284a86,multiplane-ophys_790322_2025-08-21_09-55-07_processed_2026-08-19_00-48-39,790322,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-01-31,202,Male,Mus musculus,pophys|behavior,multiplane-ophys_790322_2025-08-21_09-55-07,24,2025-08-21,09:55:07.643210,10:57:43.893210,MESO.2,disc,VISp,8,34|86|127|167|223|265|292|347,34,347,4,10.63,40352,502,455,43,85,,1092.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_0_gratings_autorewards_15min,static_gratings,6315bca6-51e7-4cb4-93ef-727c0378e02e,multiplane-ophys_800792_2025-07-22_12-20-40_processed_2026-08-19_00-48-53,800792,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-06,107,Female,Mus musculus,pophys|behavior,multiplane-ophys_800792_2025-07-22_12-20-40,1,2025-07-22,12:20:40.506597,12:36:22.738797,MESO.2,disc,VISp,8,34|86|116|160|200|248|280|314,34,314,4,10.63,10123,510,475,42,75,,120.0,119.0,spontaneous,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,42,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,a1dd49a8-f68f-4f3c-9c80-a9a21f28b2d8,multiplane-ophys_800792_2025-07-23_14-42-38_processed_2026-08-19_00-50-59,800792,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-06,108,Female,Mus musculus,pophys|behavior,multiplane-ophys_800792_2025-07-23_14-42-38,2,2025-07-23,14:42:38.811219,15:43:22.886589,MESO.2,disc,VISp,8,38|90|116|172|206|252|280|318,38,318,4,10.63,39146,580,536,50,88,,354.0,534.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,42,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,f98dcbd9-f5e0-4fad-b158-b9eea668f52d,multiplane-ophys_800792_2025-07-25_13-02-10_processed_2026-08-19_00-50-48,800792,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-06,110,Female,Mus musculus,pophys|behavior,multiplane-ophys_800792_2025-07-25_13-02-10,3,2025-07-25,13:02:10.389306,14:02:52.512316,MESO.2,disc,VISp,8,38|90|120|162|194|244|276|302,38,302,4,10.63,39126,549,503,46,84,,202.0,1239.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,42,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,26e294d2-ef47-4ad1-84ee-9013c59bc28c,multiplane-ophys_800792_2025-07-28_14-16-53_processed_2026-08-19_00-50-56,800792,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-06,113,Female,Mus musculus,pophys|behavior,multiplane-ophys_800792_2025-07-28_14-16-53,4,2025-07-28,14:16:53.759612,15:17:36.750902,MESO.2,disc,VISp,8,30|86|112|160|200|248|278|306,30,306,4,10.63,39135,558,509,42,89,,259.0,971.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,42,False,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_1_gratings,static_gratings,bd329d28-b128-41a8-8977-85e08d82132c,multiplane-ophys_800792_2025-07-29_12-31-47_processed_2026-08-19_00-51-10,800792,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-06,114,Female,Mus musculus,pophys|behavior,multiplane-ophys_800792_2025-07-29_12-31-47,5,2025-07-29,12:31:47.879642,13:32:28.835412,MESO.2,disc,VISp,8,42|96|118|162|202|250|276|312,42,312,4,10.63,39114,584,543,51,88,,263.0,954.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
